,First_pokemon,Second_pokemon,Winner
9433,219,514,514
9434,515,173,515
9435,598,23,23
9436,379,666,666
9437,348,497,497
9438,101,320,101
9439,1,106,106
9440,263,499,263
9441,218,489,489
9442,474,167,474
9444,526,170,526
9445,291,630,291
9446,402,146,146
9447,139,483,483
9448,179,586,586
9449,180,91,91
9450,237,455,237
9451,79,714,79
9452,306,664,306
9453,432,449,432
9454,154,163,154
9455,393,470,470
9456,447,195,447
9457,544,681,681
9458,710,667,667
9459,28,532,28
9461,385,503,385
9462,272,365,272
9463,503,611,503
9464,644,666,644
9465,171,322,322
9466,157,387,157
9469,18,226,18
9470,135,627,135
9471,106,612,612
9472,692,178,178
9473,366,318,318
9474,95,202,95
9475,310,370,310
9476,371,178,178
9478,13,245,245
9480,152,489,489
9481,675,338,675
9482,107,194,107
9483,4,349,349
9485,720,420,420
9486,120,128,128
9487,609,384,384
9488,129,623,623
9489,87,542,542
9490,180,412,180
9491,690,643,643
9492,118,92,92
9493,21,100,100
9494,334,347,334
9495,374,54,54
9496,117,604,117
9497,9,603,9
9498,689,106,106
9499,672,705,705
9501,499,177,177
9502,606,595,595
9503,383,673,383
9505,9,134,9
9507,392,364,392
9508,237,509,237
9509,517,658,658
9510,9,412,9
9511,398,549,398
9512,104,608,608
9513,528,309,528
9514,597,347,347
9515,212,232,212
9517,685,687,687
9518,381,515,381
9521,84,450,84
9522,38,302,302
9524,627,289,289
9525,190,312,312
9528,365,162,162
9529,476,89,89
9530,279,602,279
9531,676,447,676
9532,208,129,208
9533,497,49,497
9534,350,246,350
9535,152,330,330
9536,619,188,188
9537,229,335,229
9539,464,393,393
9540,359,295,359
9541,55,361,55
9542,533,628,628
9545,658,597,658
9546,568,665,568
9547,439,413,413
9548,188,431,431
9549,529,450,529
9551,428,601,428
9552,179,53,53
9554,75,253,253
9555,256,477,256
9556,492,47,492
9558,405,69,405
9559,625,555,555
9560,108,197,197
9561,50,661,50
9562,29,354,354
9563,345,320,320
9564,65,116,65
9565,521,103,521
9566,714,416,714
9567,654,21,654
9568,165,620,620
9569,526,142,142
9570,63,614,614
9571,35,302,302
9572,245,399,245
9574,322,591,322
9575,3,642,642
9576,472,690,472
9577,177,420,177
9578,219,113,219
9579,180,90,180
9580,582,470,470
9581,263,584,584
9584,635,666,635
9586,692,699,699
9587,103,621,103
9588,392,447,392
9589,210,330,330
9590,644,229,229
9591,650,350,350
9592,108,704,704
9593,639,395,639
9594,169,51,169
9595,39,11,11
9597,534,70,70
9598,46,67,67
9599,522,685,522
9600,671,183,671
9601,203,614,203
9604,189,234,189
9605,80,535,535
9607,325,225,225
9608,356,310,310
9609,65,244,65
9610,700,84,84
9611,595,225,225
9612,207,315,207
9614,76,19,76
9615,198,349,198
9616,522,663,663
9617,332,308,332
9618,521,42,521
9619,14,214,214
9622,87,290,87
9623,443,241,241
9624,478,347,478
9625,269,172,269
9626,98,385,385
9627,497,25,497
9629,30,291,291
9630,585,624,585
9631,367,402,402
9632,126,293,126
9633,703,208,208
9634,139,190,190
9635,631,226,226
9637,628,219,628
9638,2,703,2
9639,143,514,514
9640,106,383,383
9641,56,224,56
9643,238,600,238
9644,219,238,219
9645,192,105,105
9646,495,344,344
9647,534,387,534
9648,313,96,313
9649,499,50,499
9650,305,545,545
9651,550,227,550
9653,637,19,637
9655,139,650,139
9656,482,367,482
9657,80,625,625
9658,484,340,484
9659,402,184,402
9660,68,262,262
9661,534,704,534
9662,624,218,624
9663,394,653,653
9664,267,701,701
9665,513,31,31
9666,557,54,54
9667,416,32,32
9668,76,130,130
9669,268,617,617
9670,431,195,431
9671,469,533,469
9672,451,665,451
9674,134,442,134
9675,572,525,525
9676,478,144,478
9677,371,641,641
9678,143,170,143
9680,465,65,465
9681,720,229,229
9682,664,576,576
9684,156,364,156
9685,569,39,569
9686,65,57,65
9687,367,406,406
9688,429,265,429
9689,115,135,135
9690,274,269,269
9691,646,680,646
9692,555,51,51
9693,103,170,170
9694,590,713,713
9696,403,223,223
9697,465,226,465
9698,502,73,73
9699,328,446,328
9700,374,476,476
9702,73,32,73
9703,649,687,649
9704,456,122,122
9705,176,59,59
9707,428,369,428
9708,555,234,555
9709,113,56,56
9710,305,335,335
9711,462,322,462
9713,402,145,145
9714,492,29,492
9715,331,262,262
9716,126,156,126
9717,532,46,532
9718,328,286,286
9719,146,530,146
9723,383,290,383
9725,224,242,242
9726,623,465,465
9727,14,259,259
9728,490,625,490
9730,391,576,391
9731,248,643,643
9732,225,477,225
9733,535,104,535
9735,39,355,355
9736,367,117,117
9737,299,571,571
9738,185,632,632
9739,682,537,537
9740,641,174,641
9741,584,55,55
9742,417,621,621
9743,684,128,128
9745,352,161,352
9747,535,49,49
9749,188,85,85
9751,220,190,190
9752,153,159,153
9754,635,711,635
9755,334,547,547
9756,19,604,19
9757,534,500,500
9758,109,372,372
9760,399,123,123
9762,124,698,124
9763,546,332,546
9764,107,587,587
9765,647,656,647
9766,403,320,320
9768,620,473,620
9769,69,433,433
9770,720,327,327
9771,333,375,375
9772,278,653,278
9773,444,673,444
9774,688,96,688
9775,305,125,125
9777,349,684,684
9778,486,427,486
9779,421,107,421
9780,359,678,359
9781,135,208,135
9782,216,223,223
9783,483,208,483
9785,317,117,117
9786,624,277,277
9787,183,84,84
9788,296,102,102
9791,517,199,199
9792,284,575,284
9793,248,513,513
9795,707,715,707
9796,347,45,347
9797,490,201,490
9799,613,159,159
9800,259,466,466
9801,516,393,516
9802,98,138,98
9803,495,48,495
9804,551,271,551
9805,73,290,73
9806,231,584,584
9807,443,85,85
9808,700,339,339
9809,465,265,465
9810,471,717,717
9812,452,495,452
9814,683,377,377
9815,244,445,445
9817,344,542,542
9818,166,538,166
9819,495,51,51
9820,149,579,149
9821,165,478,478
9822,13,210,13
9823,485,281,485
9824,411,336,336
9825,187,669,187
9829,693,597,597
9830,325,229,229
9831,630,365,630
9832,332,183,332
9833,126,518,126
9834,242,260,260
9835,490,586,490
9836,338,230,230
9837,513,359,359
9838,284,289,289
9839,378,616,378
9841,62,401,62
9843,511,247,511
9844,57,484,484
9845,66,238,66
9846,103,42,42
9847,194,108,108
9848,692,2,2
9849,522,88,522
9850,286,479,479
9852,300,476,300
9853,624,679,624
9854,682,231,231
9855,361,147,147
9856,58,433,58
9857,679,461,461
9858,436,288,288
9859,323,329,329
9861,286,669,286
9862,667,182,667
9863,135,487,135
9864,687,513,687
9865,29,447,447
9866,666,573,573
9867,350,232,350
9869,478,224,224
9870,44,126,126
9871,511,210,511
9873,212,75,212
9874,654,310,310
9875,348,599,348
9876,377,547,547
9878,54,697,697
9879,48,620,620
9880,693,197,197
9881,569,604,569
9882,515,604,515
9883,700,335,335
9886,515,451,451
9887,345,259,259
9888,329,428,428
9889,650,341,650
9891,697,79,697
9893,375,161,375
9894,48,661,661
9895,470,200,470
9896,412,194,412
9897,98,510,510
9898,249,148,249
9899,178,225,178
9900,302,188,188
9901,238,585,585
9902,194,80,80
9903,311,284,311
9904,339,676,676
9906,465,265,465
9907,224,656,656
9908,587,522,587
9910,135,421,135
9911,544,413,544
9912,147,79,147
9913,146,353,146
9914,475,334,334
9916,300,86,300
9917,614,406,406
9922,292,640,292
9923,13,401,13
9924,327,322,327
9925,146,517,146
9926,322,526,322
9928,583,274,274
9929,680,390,390
9930,311,280,311
9931,73,451,73
9933,655,399,655
9934,305,485,485
9935,101,35,101
9937,537,270,537
9938,400,349,349
9939,366,518,366
9940,301,213,301
9941,329,230,230
9943,62,226,226
9944,413,498,498
9945,232,433,232
9946,255,271,271
9948,322,719,719
9949,415,527,527
9950,655,638,638
9951,189,306,306
9953,357,241,241
9954,417,703,417
9955,396,432,432
9956,632,379,632
9958,394,354,354
9959,299,534,534
9960,411,712,411
9961,423,391,391
9962,188,325,188
9963,415,391,391
9964,271,411,271
9965,693,209,693
9966,329,268,329
9967,183,243,243
9970,245,296,245
9971,198,386,198
9972,388,99,99
9973,450,85,85
9974,395,318,318
9976,461,144,461
9979,491,19,491
9980,167,599,599
9981,450,687,687
9982,22,336,22
9983,110,364,110
9984,480,454,480
9985,160,128,128
9986,336,374,374
9987,558,405,405
9989,383,320,383
9990,80,49,49
9991,281,81,281
9992,506,13,506
9993,678,222,678
9994,404,431,431
9995,548,364,364
9996,52,473,52
9997,182,638,638
9999,108,691,691
10000,466,34,466
10001,536,371,536
10002,524,14,524
10003,626,115,115
10004,195,711,711
10005,191,32,32
10006,167,333,333
10007,673,717,717
10008,549,123,123
10009,400,66,400
10012,621,160,160
10013,233,224,233
10014,579,623,623
10015,146,531,146
10016,347,443,347
10017,288,295,288
10018,114,46,114
10019,279,416,279
10020,295,627,295
10021,524,94,94
10022,376,461,461
10023,472,426,472
10025,670,411,670
10026,62,630,630
10027,113,498,113
10029,319,464,319
10031,615,625,615
10032,382,508,382
10033,568,208,208
10035,189,365,189
10036,543,487,487
10037,81,240,240
10038,244,398,398
10042,677,529,529
10043,102,658,658
10044,194,203,203
10045,324,10,324
10046,218,718,718
10049,319,431,319
10050,148,613,148
10051,427,24,427
10052,693,527,527
10055,510,265,510
10056,349,525,525
10057,266,231,231
10058,639,216,639
10060,426,32,426
10061,79,540,540
10062,563,328,563
10063,195,646,646
10064,628,336,628
10065,674,475,475
10066,531,698,531
10067,123,172,123
10070,324,403,403
10072,89,310,310
10073,676,169,169
10075,483,319,319
10076,47,341,341
10077,538,207,207
10078,61,487,487
10079,233,501,233
10080,145,312,145
10082,675,477,477
10083,143,230,230
10084,638,707,638
10085,414,566,566
10086,118,28,28
10087,440,543,543
10088,608,125,125
10091,79,404,404
10092,161,664,664
10093,703,476,703
10094,434,437,437
10095,601,520,601
10096,670,63,63
10097,150,365,150
10098,160,23,160
10099,645,373,645
10100,526,24,526
10101,70,313,313
10102,104,463,463
10103,336,518,336
10104,679,432,432
10105,252,25,25
10106,115,628,115
10107,634,681,681
10108,257,471,257
10109,322,110,110
10110,476,472,472
10111,600,271,271
10113,426,505,505
10114,704,512,512
10115,618,96,96
10116,394,467,467
10117,277,468,277
10118,149,447,149
10119,544,137,544
10120,216,43,216
10121,598,366,598
10122,566,322,566
10124,466,275,466
10125,185,22,22
10127,134,499,134
10128,485,470,470
10129,685,14,685
10130,112,664,112
10131,81,574,574
10132,344,578,344
10133,225,9,9
10135,528,109,528
10136,88,392,392
10137,399,513,513
10138,339,442,339
10139,584,282,282
10140,12,28,12
10141,342,267,267
10142,721,477,721
10143,106,682,106
10144,421,450,421
10145,354,195,354
10146,407,610,407
10147,564,707,707
10148,125,116,125
10149,79,640,640
10150,461,530,461
10151,695,281,695
10152,694,515,694
10153,7,495,495
10154,659,236,659
10155,210,85,85
10157,411,102,102
10159,12,520,12
10160,717,702,702
10161,695,349,695
10163,719,346,719
10164,543,306,543
10165,14,657,657
10166,616,569,569
10167,679,613,613
10168,520,488,488
10169,639,193,639
10170,650,253,253
10171,365,147,365
10172,233,8,233
10173,260,523,523
10174,55,532,55
10176,452,502,452
10177,295,369,295
10178,630,382,382
10179,471,35,471
10180,54,301,301
10182,220,226,226
10183,415,457,457
10184,378,225,225
10185,326,545,545
10186,614,315,315
10187,314,321,314
10188,77,263,77
10189,709,265,709
10190,209,93,93
10191,437,432,432
10193,192,557,557
10195,152,134,134
10196,48,649,649
10197,291,503,291
10198,209,637,637
10199,675,697,697
10201,393,676,676
10202,103,559,103
10203,89,221,221
10204,309,239,239
10205,370,663,663
10206,335,589,589
10207,471,484,484
10208,62,105,62
10209,260,537,537
10210,133,443,133
10211,689,10,689
10212,619,222,619
10213,416,681,681
10214,49,234,49
10216,697,37,697
10217,241,321,241
10218,355,87,87
10219,503,29,503
10220,509,42,42
10221,72,670,72
10222,280,270,280
10223,241,252,241
10224,574,207,207
10225,493,30,493
10227,110,35,110
10228,173,483,483
10230,702,462,702
10231,392,451,392
10232,145,106,145
10233,111,637,111
10235,470,50,50
10236,546,474,474
10237,192,697,697
10238,352,125,125
10239,279,9,9
10240,422,494,494
10242,644,87,644
10243,77,248,77
10244,43,93,93
10245,345,438,345
10246,455,631,631
10247,186,152,186
10248,237,83,237
10249,462,146,146
10250,582,26,26
10251,62,483,483
10252,658,711,658
10254,515,646,646
10255,485,110,485
10256,583,401,583
10257,19,293,19
10258,611,150,150
10259,54,602,602
10260,685,681,681
10262,246,389,389
10263,503,232,503
10266,36,248,248
10267,156,625,156
10269,346,511,511
10271,87,483,483
10272,408,641,641
10273,408,621,408
10274,192,362,362
10276,72,124,124
10277,642,497,497
10279,473,601,601
10280,275,378,275
10281,238,454,454
10282,312,704,312
10283,360,130,130
10284,209,66,66
10285,595,714,595
10286,55,457,457
10287,91,445,445
10288,478,672,672
10289,249,281,249
10290,714,615,615
10291,171,3,3
10292,402,152,402
10293,661,324,324
10294,196,564,196
10296,497,94,497
10297,341,169,169
10298,394,140,140
10299,252,89,89
10300,693,452,452
10301,633,497,497
10303,692,500,500
10304,703,688,688
10305,26,554,26
10306,296,330,330
10307,51,59,51
10309,47,506,506
10310,251,220,251
10311,363,441,441
10315,182,584,584
10316,151,452,151
10317,527,90,527
10318,44,93,93
10320,73,405,73
10321,154,376,154
10322,210,90,210
10323,278,150,150
10325,686,310,310
10326,499,391,391
10327,541,495,495
10328,719,489,489
10329,326,79,326
10330,718,286,718
10331,117,359,117
10332,693,582,693
10333,399,159,159
10336,250,597,250
10337,689,61,61
10338,609,524,609
10339,100,146,100
10341,342,126,126
10344,292,118,118
10345,703,84,84
10346,33,218,33
10349,401,99,99
10350,545,423,423
10351,440,371,371
10352,373,24,373
10353,670,299,670
10354,80,347,347
10355,26,209,26
10356,448,531,448
10357,507,7,507
10358,270,442,442
10359,136,198,198
10360,664,62,62
10361,213,363,363
10362,691,227,227
10363,367,313,313
10364,618,106,106
10365,36,232,36
10366,173,441,441
10367,177,694,694
10368,461,431,461
10369,258,154,154
10370,418,244,244
10371,220,239,239
10372,220,341,220
10373,608,208,608
10374,183,285,183
10375,307,670,307
10376,552,119,552
10377,151,202,151
10378,649,316,649
10379,470,476,470
10380,174,55,55
10381,318,296,318
10382,112,559,559
10383,20,629,20
10386,534,324,534
10387,162,135,135
10388,420,657,657
10389,101,347,101
10390,80,571,571
10391,273,49,49
10392,203,716,716
10393,185,576,576
10394,140,75,140
10395,419,402,419
10396,692,235,235
10397,704,379,379
10398,273,447,447
10399,177,93,93
10400,379,381,381
10401,533,329,329
10402,129,516,516
10403,35,240,240
10404,69,231,231
10405,393,679,679
10406,21,485,485
10407,715,504,715
10408,494,660,494
10409,181,403,181
10410,707,299,707
10411,182,209,182
10412,503,191,503
10413,463,580,580
10414,335,642,642
10415,159,443,159
10416,229,356,229
10417,621,19,19
10418,251,623,251
10419,441,131,441
10422,453,564,453
10424,177,580,177
10425,602,613,602
10426,582,425,425
10427,290,395,395
10428,277,482,277
10429,384,54,384
10430,154,715,715
10431,316,194,316
10432,664,586,586
10433,260,37,37
10434,411,694,694
10435,73,126,73
10436,575,383,383
10437,356,493,493
10438,106,428,428
10440,270,458,458
10443,405,196,196
10448,712,259,259
10449,61,611,61
10450,117,228,117
10453,495,651,495
10454,237,555,555
10455,229,572,229
10456,709,480,480
10457,570,700,570
10458,555,61,555
10459,261,214,214
10461,88,649,649
10463,341,407,407
10465,135,17,135
10466,137,176,176
10467,710,111,710
10468,238,156,156
10469,257,135,135
10472,683,471,471
10473,400,488,488
10474,267,694,694
10475,154,448,448
10476,559,392,392
10477,615,262,615
10478,486,251,251
10479,54,307,307
10480,683,693,693
10481,118,590,590
10483,675,487,487
10484,653,472,472
10485,526,605,605
10486,433,276,276
10488,157,90,157
10489,522,397,397
10490,218,553,553
10491,295,75,295
10493,713,63,713
10494,616,72,72
10495,580,612,612
10496,695,69,695
10497,600,578,600
10498,717,96,717
10499,251,137,251
10500,459,483,483
10501,131,626,131
10502,394,533,394
10503,216,87,87
10504,338,381,381
10505,325,674,325
10507,59,709,59
10509,270,381,381
10510,696,589,696
10511,499,634,634
10512,588,516,516
10513,568,605,568
10514,650,608,608
10515,454,93,93
10516,3,395,395
10517,240,533,240
10518,429,644,429
10519,160,413,160
10520,484,147,484
10521,595,55,55
10522,541,47,541
10523,699,603,699
10524,638,534,638
10525,207,532,207
10526,271,264,264
10527,407,713,713
10528,253,390,253
10529,160,431,431
10530,422,404,404
10531,134,665,134
10534,279,595,595
10535,153,156,156
10536,104,236,236
10537,610,284,284
10541,90,232,232
10542,296,232,232
10545,70,532,70
10548,155,224,224
10549,515,80,515
10550,505,710,710
10551,629,583,629
10552,644,326,644
10553,137,697,697
10554,617,511,617
10556,199,119,119
10557,548,576,576
10559,122,534,122
10560,596,627,596
10562,628,35,628
10563,574,645,645
10564,680,226,226
10565,622,218,218
10566,51,448,51
10567,397,66,397
10568,314,200,200
10571,147,92,92
10572,350,636,350
10573,469,517,469
10574,230,343,230
10575,368,637,637
10576,181,493,493
10577,343,447,447
10578,653,542,542
10579,120,319,319
10581,2,454,454
10582,52,647,647
10583,314,76,76
10584,287,431,431
10585,571,251,571
10586,359,270,359
10587,145,223,145
10588,406,235,235
10589,247,626,626
10590,78,269,78
10592,340,683,340
10594,221,416,416
10595,321,377,321
10596,154,613,154
10597,433,473,473
10598,388,511,511
10599,718,94,94
10601,206,561,561
10602,247,424,424
10604,64,620,620
10608,401,34,34
10609,442,648,648
10610,574,539,539
10611,405,711,711
10612,396,203,203
10613,150,95,150
10614,37,75,75
10615,347,453,347
10616,128,582,128
10617,182,215,215
10618,327,230,230
10619,333,550,550
10620,230,515,230
10621,572,65,65
10623,460,30,460
10624,42,139,42
10625,540,514,514
10626,316,92,92
10627,47,116,47
10628,661,674,661
10629,358,525,525
10630,589,63,589
10631,22,144,22
10632,545,105,545
10635,370,237,370
10636,240,349,240
10637,706,54,706
10638,428,104,428
10639,288,706,288
10640,85,237,85
10641,675,354,354
10642,633,378,378
10643,93,290,93
10644,537,177,177
10645,477,600,600
10646,366,256,256
10647,85,268,85
10648,338,408,338
10649,212,520,520
10650,280,446,446
10651,47,356,47
10653,434,399,434
10654,34,232,34
10655,252,444,444
10656,469,475,469
10658,684,72,72
10659,602,383,383
10661,424,524,424
10662,577,528,528
10663,420,37,37
10664,545,290,545
10665,65,206,65
10666,156,236,156
10667,471,329,329
10668,318,329,329
10669,165,531,165
10670,594,34,34
10671,5,512,512
10672,220,198,198
10673,527,15,15
10674,145,147,145
10675,93,389,389
10676,201,608,608
10677,645,584,645
10678,361,1,361
10679,324,190,190
10680,154,54,154
10681,392,634,392
10682,203,41,203
10683,126,673,126
10684,303,503,503
10685,308,541,308
10686,246,114,114
10687,649,667,649
10688,605,394,394
10689,615,223,615
10690,532,341,341
10691,83,335,335
10692,367,133,133
10694,407,427,407
10695,262,708,262
10696,399,154,154
10697,70,396,396
10698,366,383,383
10699,47,721,721
10704,156,476,156
10705,356,201,201
10706,540,136,136
10708,9,541,9
10709,431,206,431
10710,639,432,432
10711,100,163,100
10712,224,523,523
10713,92,506,506
10715,720,498,498
10716,318,41,318
10717,678,427,678
10718,393,214,214
10720,325,305,305
10721,198,399,198
10722,45,493,493
10723,195,327,327
10724,198,427,198
10725,335,397,335
10726,687,206,687
10727,625,102,625
10730,492,426,492
10731,258,597,597
10732,316,142,142
10733,683,540,540
10734,560,151,560
10735,55,349,55
10736,448,712,448
10737,542,277,277
10739,448,189,189
10740,197,707,707
10741,706,425,706
10742,286,365,286
10743,302,342,342
10745,347,560,347
10746,122,569,122
10747,190,707,190
10749,690,112,112
10750,364,596,596
10751,629,579,629
10752,247,577,247
10755,11,361,361
10756,484,172,484
10757,595,559,595
10758,407,461,461
10759,86,710,710
10760,102,628,628
10762,41,58,58
10763,543,80,80
10764,619,691,619
10765,489,295,489
10766,252,29,252
10767,364,242,242
10768,493,83,493
10769,548,429,429
10770,715,563,715
10771,693,590,693
10772,331,372,372
10773,469,75,469
10776,520,454,454
10777,516,451,516
10778,627,178,178
10779,585,215,215
10780,280,536,536
10781,357,435,435
10782,692,364,364
10783,426,609,609
10785,628,650,628
10786,75,485,485
10787,402,637,637
10788,715,24,715
10789,215,154,215
10790,94,441,441
10791,613,701,701
